componentSlug,componentName,componentId,variant,variantNote,fieldName,fieldValue
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowCullingModeNone.usda,2 field changes,isEnabled,1
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowCullingModeNone.usda,2 field changes,cullMode,"""None"""
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowCullingModeNone.usda,2 field changes,zFar,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowCullingModeNone.usda,2 field changes,zNear,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,attenuationFalloffExponent,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,attenuationRadius,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,color,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,innerAngle,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,intensity,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,outerAngle,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,depthBias,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,isEnabled,1
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,cullMode,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,zFar,"""Fixed"""
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowFar.usda,2 field changes,zNear,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,attenuationFalloffExponent,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,attenuationRadius,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,color,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,innerAngle,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,intensity,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,outerAngle,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,depthBias,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,isEnabled,1
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,cullMode,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,zFar,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowNear.usda,2 field changes,zNear,"""Fixed"""
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,attenuationFalloffExponent,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,attenuationRadius,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,color,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,innerAngle,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,intensity,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,outerAngle,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,depthBias,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,isEnabled,0
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,cullMode,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,zFar,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsDisabledAfterEnabled.usda,1 field change,zNear,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,attenuationFalloffExponent,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,attenuationRadius,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,color,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,innerAngle,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,intensity,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,outerAngle,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,depthBias,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,isEnabled,1
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,cullMode,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,zFar,omitted
spot-light-component,SpotLightComponent,RealityKit.SpotLight,ShadowsEnabled.usda,1 field change,zNear,omitted
